Make,Model,Fuel,kmpl
GMC,Automatic transmission (2012 GMC Terrain),Gasoline,11.478888000000001
GMC,Automatic transmission (2012 GMC Terrain),Gasoline,10.416028
GMC,Automatic transmission (2012 GMC Terrain),E85,6.37716
GMC,Automatic transmission (2012 GMC Terrain),E85,6.164588
GMC,Automatic transmission (2012 GMC Terrain),Gasoline,8.290308
GMC,Automatic transmission (2012 GMC Yukon),Gasoline,7.652592
GMC,Automatic transmission (2012 GMC Yukon),E85,5.739444000000001
GMC,Automatic transmission (2012 GMC Yukon XL),Gasoline,7.652592
GMC,Automatic transmission (2012 GMC Yukon XL),Gasoline,5.526872
GMC,Automatic transmission (2012 GMC Yukon XL),Gasoline,5.3143
Honda,Manual transmission (2012 Honda Civic Sedan),Gasoline,11.266316
Grand Cherokee,Automatic transmission (2012 Jeep Grand Cherokee),Gasoline,7.014876
Honda,Automatic transmission (2012 Honda Civic Sedan),Gasoline,14.880040000000001
GMC,Automatic transmission (2012 GMC Yukon Hybrid),Gasoline,9.140596
Volvo,Automatic transmission (2012 Volvo C30),Gasoline,10.841172
Volvo,Automatic transmission (2012 Volvo C70),Gasoline,9.778312
GMC,Automatic transmission (2012 GMC Savana),E85,4.889156
GMC,Automatic transmission (2012 GMC Savana),Gasoline,6.37716
GMC,Automatic transmission (2012 GMC Savana),Gasoline,5.952016
GMC,Automatic transmission (2012 GMC Savana),Gasoline,5.739444000000001
GMC,Automatic transmission (2012 GMC Savana),E85,4.2514400000000006
GMC,Automatic transmission (2012 GMC Savana),E85,4.038868
Honda,Manual transmission (2012 Honda Civic Coupe),Gasoline,13.604608
Honda,Automatic transmission (2012 Honda Civic Coupe),Gasoline,14.242324
Honda,Manual transmission (2012 Honda Civic Coupe),Gasoline,11.266316
Volkswagen,Manual transmission (2012 Volkswagen Golf 2-Door),Gasoline,11.904032
Volkswagen,Automatic transmission (2012 Volkswagen Golf 2-Door),Gasoline,11.691460000000001
Volkswagen,Manual transmission (2012 Volkswagen Golf 2-Door),Diesel Fuel,15.305184
Volkswagen,Automatic transmission (2012 Volkswagen Golf 4-Door),Gasoline,11.691460000000001
Volkswagen,Manual transmission (2012 Volkswagen Golf 4-Door),Diesel Fuel,15.305184
Volkswagen,Manual transmission (2012 Volkswagen Golf R 2-Door),Gasoline,9.778312
Jeep,Manual transmission (2012 Jeep Compass),Gasoline,10.841172
Cadillac,Automatic transmission (2012 Cadillac CTS Coupe),Gasoline,9.56574
Jaguar,Automatic transmission (2012 Jaguar XF),Gasoline,8.928024
Jaguar,Automatic transmission (2012 Jaguar XF),Gasoline,7.652592
Jaguar,Automatic transmission (2012 Jaguar XJ),Gasoline,8.928024
Jaguar,Automatic transmission (2012 Jaguar XJ),Gasoline,7.865164
Jaguar,Automatic transmission (2012 Jaguar XJ),Gasoline,7.652592
Cadillac,Manual transmission (2012 Cadillac CTS Sport Sedan),Gasoline,8.928024
Cadillac,Automatic transmission (2012 Cadillac CTS Sport Sedan),Gasoline,9.56574
Cadillac,Automatic transmission (2012 Cadillac CTS Sport Sedan),Gasoline,9.353168
Jaguar,Automatic transmission (2012 Jaguar XK Coup),Gasoline,7.865164
Jaguar,Automatic transmission (2012 Jaguar XK Coup),Gasoline,8.502880000000001
Jaguar,Automatic transmission (2012 Jaguar XK Convertible),Gasoline,8.077736
Jaguar,Automatic transmission (2012 Jaguar XK Convertible),Gasoline,7.865164
Jeep,Automatic transmission (2012 Jeep Liberty),Gasoline,7.652592
Jeep,Automatic transmission (2012 Jeep Liberty),Gasoline,8.077736
Cadillac,Automatic transmission (2012 Cadillac CTS Sport Wagon),Gasoline,9.56574
Cadillac,Automatic transmission (2012 Cadillac CTS Sport Wagon),Gasoline,9.353168
Honda,Automatic transmission (2012 Honda Accord Crosstour Hatchback),Gasoline,9.56574
Cadillac,Manual transmission (2012 Cadillac CTS-V Coupe),Gasoline,7.014876
Cadillac,Automatic transmission (2012 Cadillac CTS-V Coupe),Gasoline,6.37716
Volvo,Automatic transmission (2012 Volvo XC70),Gasoline,8.928024
Cadillac,Manual transmission (2012 Cadillac CTS-V Sedan),Gasoline,7.014876
Cadillac,Automatic transmission (2012 Cadillac CTS-V Sedan),Gasoline,6.37716
Volvo,Automatic transmission (2012 Volvo XC60),Gasoline,8.928024
Honda,Automatic transmission (2012 Honda Accord Crosstour Hatchback),Gasoline,9.353168
Volkswagen,Manual transmission (2012 Volkswagen Golf R 4-Door),Gasoline,9.778312
Volkswagen,Automatic transmission (2012 Volkswagen Routan),Gasoline,8.928024
Volkswagen,Automatic transmission (2012 Volkswagen Routan),E85,6.37716
Volkswagen,Manual transmission (2012 Volkswagen GTI 2-Door),Gasoline,11.053744
Grand Cherokee,Automatic transmission (2012 Jeep Grand Cherokee),Gasoline,7.227448000000001
Volkswagen,Manual transmission (2012 Volkswagen GTI 4-Door),Gasoline,11.053744
Jeep,Manual transmission (2012 Jeep Patriot),Gasoline,10.6286
Jeep,Manual transmission (2012 Jeep Patriot),Gasoline,10.841172
Jeep,Manual transmission (2012 Jeep Patriot),Gasoline,11.053744
Volkswagen,Manual transmission (2012 Volkswagen Beetle),Gasoline,11.266316
Volkswagen,Automatic transmission (2012 Volkswagen Beetle),Gasoline,10.841172
Volkswagen,Manual transmission (2012 Volkswagen Beetle),Gasoline,10.841172
Cadillac,Manual transmission (2012 Cadillac CTS-V Wagon),Gasoline,7.014876
Cadillac,Automatic transmission (2012 Cadillac CTS-V Wagon),Gasoline,6.37716
Jeep,Automatic transmission (2012 Jeep Wrangler),Gasoline,8.077736
Jeep,Manual transmission (2012 Jeep Wrangler),Gasoline,8.077736
Cadillac,Automatic transmission (2012 Cadillac SRX Crossover),E85,6.37716
Cadillac,Automatic transmission (2012 Cadillac SRX Crossover),Gasoline,8.715452
Cadillac,Automatic transmission (2012 Cadillac SRX Crossover),E85,6.164588
Cadillac,Automatic transmission (2012 Cadillac SRX Crossover),Gasoline,8.290308
GMC,Automatic transmission (2012 GMC Savana),Gasoline,7.4400200000000005
GMC,Automatic transmission (2012 GMC Savana),Gasoline,6.589732000000001
BMW Motorrad,Manual transmission (2012 BMW 3 Series Coup),Gasoline,9.778312
BMW Motorrad,Automatic transmission (2012 BMW 3 Series Coup),Gasoline,9.778312
BMW Motorrad,Manual transmission (2012 BMW 3 Series Coup),Gasoline,8.928024
BMW Motorrad,Automatic transmission (2012 BMW 3 Series Coup),Gasoline,8.928024
BMW,Manual transmission (2012 BMW 3 Series Coup),Gasoline,9.990884000000001
BMW,Automatic transmission (2012 BMW 3 Series Coup),Gasoline,9.778312
BMW,Manual transmission (2012 BMW 3 Series Coup),Gasoline,9.353168
BMW,Automatic transmission (2012 BMW 3 Series Coup),Gasoline,8.715452
BMW,Manual transmission (2012 BMW 3 Series Coup),Gasoline,9.778312
BMW,Automatic transmission (2012 BMW 3 Series Coup),Gasoline,9.56574
BMW,Manual transmission (2012 BMW 3 Series Coup),Gasoline,7.227448000000001
BMW,Automatic transmission (2012 BMW 3 Series Coup),Gasoline,7.227448000000001
Land Rover,Automatic transmission (2012 Land Rover LR4),Gasoline,6.164588
Cadillac,Automatic transmission (2012 Cadillac Escalade),Gasoline,6.802304
Cadillac,Automatic transmission (2012 Cadillac Escalade),E85,5.1017280000000005
Cadillac,Automatic transmission (2012 Cadillac Escalade),E85,5.3143
Cadillac,Automatic transmission (2012 Cadillac Escalade),Gasoline,6.589732000000001
Cadillac,Automatic transmission (2012 Cadillac Escalade Hybrid),Gasoline,9.140596
Cadillac,Automatic transmission (2012 Cadillac Escalade ESV),Gasoline,6.802304
Cadillac,Automatic transmission (2012 Cadillac Escalade ESV),Gasoline,6.589732000000001
Cadillac,Automatic transmission (2012 Cadillac Escalade ESV),E85,5.3143
Cadillac,Automatic transmission (2012 Cadillac Escalade ESV),E85,4.676584
Land Rover,Automatic transmission (2012 Land Rover Range Rover),Gasoline,6.37716
BMW Motorrad,Manual transmission (2012 BMW 3 Series Convertible),Gasoline,9.140596
BMW Motorrad,Automatic transmission (2012 BMW 3 Series Convertible),Gasoline,9.56574
BMW,Manual transmission (2012 BMW 3 Series Convertible),Gasoline,9.990884000000001
BMW,Automatic transmission (2012 BMW 3 Series Convertible),Gasoline,9.778312
BMW,Manual transmission (2012 BMW 3 Series Convertible),Gasoline,9.353168
BMW,Automatic transmission (2012 BMW 3 Series Convertible),Gasoline,8.715452
BMW,Manual transmission (2012 BMW 3 Series Convertible),Gasoline,7.014876
BMW,Automatic transmission (2012 BMW 3 Series Convertible),Gasoline,7.227448000000001
Land Rover,Automatic transmission (2012 Land Rover Range Rover Sport),Gasoline,6.589732000000001
Land Rover,Automatic transmission (2012 Land Rover Range Rover Sport),Gasoline,6.164588
BMW,Automatic transmission (2012 BMW 5 Series Sedan),Gasoline,12.116604
BMW,Automatic transmission (2012 BMW 5 Series Sedan),Gasoline,11.478888000000001
BMW,Manual transmission (2012 BMW 5 Series Sedan),Gasoline,10.203456000000001
BMW,Automatic transmission (2012 BMW 5 Series Sedan),Gasoline,11.053744
BMW,Automatic transmission (2012 BMW 5 Series Sedan),Gasoline,10.841172
BMW,Manual transmission (2012 BMW 5 Series Sedan),Gasoline,7.865164
BMW,Automatic transmission (2012 BMW 5 Series Sedan),Gasoline,8.077736
BMW,Automatic transmission (2012 BMW 5 Series Sedan),Gasoline,7.4400200000000005
Aston Martin,Automatic transmission (2012 Aston Martin DB9 Coup),Gasoline,7.014876
Aston Martin,Manual transmission (2012 Aston Martin DB9 Volante),Gasoline,5.952016
Acura,Automatic transmission (2012 Acura RL),Gasoline,8.715452
Acura,Automatic transmission (2012 Acura TSX),Gasoline,11.266316
Acura,Manual transmission (2012 Acura TSX),Gasoline,10.6286
Acura,Automatic transmission (2012 Acura TSX),Gasoline,9.990884000000001
Acura,Automatic transmission (2012 Acura TSX Sport Wagon),Gasoline,11.053744
Acura,Automatic transmission (2012 Acura ZDX),Gasoline,8.290308
Acura,Automatic transmission (2012 Acura MDX),Gasoline,7.865164
Subaru,Manual transmission (2012 Subaru Impreza Hatchback),Gasoline,12.541748
Subaru,Manual transmission (2012 Subaru Legacy),Gasoline,9.778312
Subaru,Manual transmission (2012 Subaru Legacy),Gasoline,9.140596
Subaru,Automatic transmission (2012 Subaru Legacy),Gasoline,9.140596
Mitsubishi,Automatic transmission (2012 Mitsubishi Galant),Gasoline,10.841172
Mitsubishi,Automatic transmission (2012 Mitsubishi Outlander),Gasoline,9.353168
Mitsubishi,Automatic transmission (2012 Mitsubishi Outlander),Gasoline,9.56574
Subaru,Manual transmission (2012 Subaru Outback),Gasoline,9.778312
Buick,Automatic transmission (2012 Buick Verano),Gasoline,11.266316
Aston Martin,Automatic transmission (2012 Aston Martin DBS Volante),Gasoline,6.37716
Aston Martin,Manual transmission (2012 Aston Martin DBS Volante),Gasoline,5.952016
Suzuki,Manual transmission (2012 Suzuki Kizashi),Gasoline,11.053744
Suzuki,Manual transmission (2012 Suzuki Kizashi),Gasoline,10.416028
Aston Martin,Automatic transmission (2012 Aston Martin Rapide),Gasoline,6.802304
Aston Martin,Manual transmission (2012 Aston Martin V12 Vantage),Gasoline,6.802304
Aston Martin,Manual transmission (2012 Aston Martin V8 Vantage Roadster),Gasoline,6.802304
Saab,Automatic transmission (2012 Saab 9-3 Sport Sedan),Gasoline,10.203456000000001
Saab,Automatic transmission (2012 Saab 9-3 Sport Sedan),E85,7.227448000000001
Saab,Manual transmission (2012 Saab 9-3 Sport Sedan),E85,8.077736
Saab,Manual transmission (2012 Saab 9-3 Sport Sedan),Gasoline,11.266316
Subaru,Manual transmission (2012 Subaru Forester),Gasoline,10.203456000000001
Subaru,Automatic transmission (2012 Subaru Forester),Gasoline,10.203456000000001
Subaru,Automatic transmission (2012 Subaru Forester),Gasoline,9.140596
Saab,Manual transmission (2012 Saab 9-3 SportCombi),E85,8.077736
Saab,Automatic transmission (2012 Saab 9-3 SportCombi),E85,7.227448000000001
Suzuki,Manual transmission (2012 Suzuki SX4 Sedan),Gasoline,11.904032
Suzuki,Manual transmission (2012 Suzuki SX4 Sportback),Gasoline,11.266316
Suzuki,Manual transmission (2012 Suzuki SX4 Crossover),Gasoline,11.053744
Aston Martin,Manual transmission (2012 Aston Martin V8 Vantage Coup),Gasoline,6.802304
Saab,Manual transmission (2012 Saab 9-3 Convertible),E85,8.077736
Saab,Automatic transmission (2012 Saab 9-3 Convertible),Gasoline,9.778312
Saab,Manual transmission (2012 Saab 9-3 Convertible),Gasoline,11.266316
Lincoln,Automatic transmission (2012 Lincoln MKZ),Gasoline,9.56574
Lincoln,Automatic transmission (2012 Lincoln MKZ),Gasoline,8.928024
Lincoln,Automatic transmission (2012 Lincoln MKS),Gasoline,8.928024
Lincoln,Automatic transmission (2012 Lincoln MKS),Gasoline,8.290308
Lincoln,Automatic transmission (2012 Lincoln MKX),Gasoline,9.56574
Lincoln,Automatic transmission (2012 Lincoln MKX),Gasoline,8.502880000000001
Lincoln,Automatic transmission (2012 Lincoln MKT),Gasoline,8.715452
Lincoln,Automatic transmission (2012 Lincoln MKT),Gasoline,8.077736
Bentley,Automatic transmission (2012 Bentley Mulsanne),Gasoline,6.164588
Lincoln,Automatic transmission (2012 Lincoln Navigator),E85,5.1017280000000005
Lincoln,Automatic transmission (2012 Lincoln Navigator),Gasoline,6.589732000000001
Lincoln,Automatic transmission (2012 Lincoln Navigator),E85,4.676584
Honda,Manual transmission (2012 Honda CR-Z),Gasoline,14.454896000000002
Honda,Manual transmission (2012 Honda Fit),Gasoline,12.75432
Honda,Automatic transmission (2012 Honda Fit),Gasoline,13.392036000000001
Honda,Automatic transmission (2012 Honda Fit),Gasoline,12.75432
Honda,Automatic transmission (2012 Honda Odyssey),Gasoline,9.56574
Honda,Automatic transmission (2012 Honda Odyssey),Gasoline,9.990884000000001
Honda,Automatic transmission (2012 Honda Pilot),Gasoline,9.140596
Honda,Automatic transmission (2012 Honda Pilot),Gasoline,8.715452
Lamborghini,Manual transmission (2012 Lamborghini Gallardo Coup),Gasoline,6.802304
Lamborghini,Manual transmission (2012 Lamborghini Gallardo Spyder),Gasoline,6.802304
BMW,Automatic transmission (2012 BMW 7 Series),Gasoline,8.928024
